expr_FAT1,expr_CCND1,expr_EPCAM,expr_CD274,expr_PIK3CA,expr_TP53,expr_EGFR,expr_CDKN2A,expr_NOTCH1,expr_SOX2,expr_KRT5,expr_KRT14,expr_PDCD1LG2,submitter_id
3.659682336456636,2.8483627165218914,5.122428873158935,1.8000748008317686,2.0339210263780267,4.1353041472763445,3.7575772820798283,4.7529227270224546,4.364799089007255,4.480340254179752,9.123166014433217,6.943938788344096,1.2161582591897375,TCGA-CN-5374
4.038380728704525,2.8878463495128748,4.1848736337520345,3.2335121888011895,2.6417679383082295,4.118885943865454,4.2953065788824745,4.911499070980623,4.651058047310089,5.4056082179085205,9.285252621326558,7.920710509520315,2.4012985659300785,TCGA-CR-7404
3.9881003228621514,4.061630236549128,2.7225840708792473,2.8887315245597467,2.02917403677978,2.1473338077227546,4.429040221664208,0.11475623729818858,2.896011380841016,2.7396005464128006,9.435997984388768,10.214674083221878,2.8107993100035333,TCGA-IQ-A61E
3.8736106055016895,5.333414686341307,3.8811657806007127,1.9385833736688525,1.7154722010559358,1.606192652269071,6.016663616793159,1.694991560786758,3.2238753066064625,2.943143403428412,10.069103066413886,10.699032854443555,0.8816578783797118,TCGA-CV-7095
3.4519221811537664,4.987918544868262,4.190919093911763,2.2430579936793915,2.4231908078073467,3.024980347912976,4.2275765350249825,0.8341257738195175,4.095953267561517,3.5291243487918336,8.771353789953633,9.540595644691972,1.5549183666582955,TCGA-T3-A92M
3.749007482059808,4.4350815015810925,5.4254054203776905,0.6678293725756554,1.9877099510802432,2.763421834414964,4.467716826783001,2.249163218997971,3.1538678602259345,4.632184004932365,9.65994527979693,10.14033883020987,0.9572791125514658,TCGA-CV-5432
4.55581921459568,2.7455258026900924,5.4339014634328855,2.7790676883374905,2.4602979920066583,4.496450701973775,4.606525267450356,4.427175654104644,4.583694219440369,6.112737264513783,9.808488262400601,7.007635002500832,1.7162274066156182,TCGA-QK-A6V9
2.357158501919205,3.167708838292956,3.516244827149512,2.609312152864207,1.6720370541906204,1.5978712760626348,3.5001826183465767,1.6848792809339506,2.7529343339556562,3.45641131362939,9.639397213759098,10.6279096808492,0.9787395711466436,TCGA-CQ-A4CE
4.278544908540745,4.343162357989574,3.4417249328382233,3.261563597741018,1.6773955816173272,3.397544049697586,4.1214764737251235,2.8146839059106448,3.0518242856563402,3.5985580596009714,9.833411058427913,10.547434362803612,2.7642414807519526,TCGA-CQ-5331
1.2282067751708938,3.8511853609239894,2.010734343670045,0.768161884365391,1.1330781255493882,2.7156876282314215,2.739975133886584,0.983201437156782,1.5944460946148633,4.330971469825978,8.666488675260116,6.878394128206255,0.5749828222093036,TCGA-CV-7183
3.672407025545404,4.175915332582189,5.637764459607058,3.746924280529708,2.421496380823399,4.013795893238392,3.9292163491498924,1.0684966647634861,3.311214320863451,5.970487560521782,9.02675385946298,8.592207004600635,2.7040220991817736,TCGA-CV-5434
4.3287405665573555,5.468494645880389,3.7077723540081067,2.4173324144179658,2.2130651175553524,3.5314563423839327,4.790549562881284,3.7445340989709566,3.743753455113066,2.1645521550289257,9.730340687251042,10.183072002560083,2.3224073279411312,TCGA-CR-7379
4.4692966240537775,5.009740894239924,4.75672320911041,0.9663372493582908,3.2188758248682006,4.118009004149699,3.870838445188883,0.8277217788561655,4.131039652776557,5.03843786250494,9.768576368437012,9.356924347796149,0.2737606171107361,TCGA-CV-7430
1.7460296175218806,3.830305228943187,2.336928547016501,3.305053521109253,1.4747630091074988,2.949541727447576,3.602659581983494,0.29565024210095775,2.7630748586209304,2.940393967019227,9.431205730178041,10.072119697944672,2.9632762283543843,TCGA-CQ-6222
1.2421352654202849,3.5114349849700237,1.2163656942558974,1.2964790567975266,0.9120818871001004,2.664822537501285,2.552759983359286,0.3961552387823867,1.9793449251415507,2.3829569772522556,8.133777684267082,8.518070346603121,0.7920871284148489,TCGA-H7-A6C4
3.2839554495828227,3.9860779761773184,3.128548410444106,2.3880377558196795,2.1480226617421363,3.5799403206124887,4.319679045025477,2.0929252268384952,3.200662973208804,1.5515757215894377,9.94503777623314,10.884240945170529,1.8640336180980748,TCGA-C9-A480
4.651611880374137,4.692424366831813,1.718399934873594,2.3148495758140277,1.8619383038493016,4.063175480843402,4.71619443239992,2.9961371915636277,3.078178244920689,2.3494209678310773,9.763282161101968,9.961554218512426,1.8578592709325787,TCGA-IQ-7630
